collectID,relationship,collectTexture
5725,藏品材质,"铜,金"
5726,藏品材质,宝玉石
5727,藏品材质,木
5728,藏品材质,瓷
5729,藏品材质,铜
5730,藏品材质,瓷
5731,藏品材质,铜
5732,藏品材质,丝
5733,藏品材质,宝玉石
5734,藏品材质,宝玉石
5735,藏品材质,宝玉石
5736,藏品材质,铜
5737,藏品材质,纸
5738,藏品材质,纸
5739,藏品材质,纸
5740,藏品材质,纸
5741,藏品材质,纸
5742,藏品材质,宝玉石
5743,藏品材质,纸
5744,藏品材质,纸
5745,藏品材质,纸
5746,藏品材质,"铜,金"
5747,藏品材质,铜
5748,藏品材质,铜
5749,藏品材质,铜
5750,藏品材质,宝玉石
5751,藏品材质,瓷
5752,藏品材质,铜
5753,藏品材质,瓷
5754,藏品材质,宝玉石
5755,藏品材质,宝玉石
5756,藏品材质,宝玉石
5757,藏品材质,宝玉石
5758,藏品材质,铜
5759,藏品材质,皮革
5760,藏品材质,宝玉石
5761,藏品材质,纸
5762,藏品材质,丝
5763,藏品材质,纸
5764,藏品材质,纸
5765,藏品材质,纸
5766,藏品材质,宝玉石
5767,藏品材质,丝
5768,藏品材质,纸
5769,藏品材质,铜
5770,藏品材质,铜
5771,藏品材质,铜
5772,藏品材质,石
5773,藏品材质,木
5774,藏品材质,铜
5775,藏品材质,宝玉石
5776,藏品材质,宝玉石
5777,藏品材质,铜
5778,藏品材质,纸
5779,藏品材质,纸
5780,藏品材质,纸
5781,藏品材质,铜
5782,藏品材质,纸
5783,藏品材质,纸
5784,藏品材质,纸
5785,藏品材质,宝玉石
5786,藏品材质,瓷
5787,藏品材质,纸
5788,藏品材质,丝
5789,藏品材质,纸
5790,藏品材质,铜
5791,藏品材质,铜
5792,藏品材质,铜
5793,藏品材质,宝玉石
5794,藏品材质,"竹,银"
5795,藏品材质,瓷
5796,藏品材质,铜
5797,藏品材质,"玻璃,铜"
5798,藏品材质,宝玉石
5799,藏品材质,宝玉石
5800,藏品材质,纸
5801,藏品材质,铜
5802,藏品材质,铜
5803,藏品材质,纸
5804,藏品材质,纸
5805,藏品材质,纸
5806,藏品材质,纸
5807,藏品材质,纸
5808,藏品材质,纸
5809,藏品材质,宝玉石
5810,藏品材质,纸
5811,藏品材质,纸
5812,藏品材质,铜
5813,藏品材质,铜
5814,藏品材质,宝玉石
5815,藏品材质,铜
5816,藏品材质,瓷
5817,藏品材质,玻璃
5818,藏品材质,纸
5819,藏品材质,宝玉石
5820,藏品材质,宝玉石
5821,藏品材质,铜
5822,藏品材质,铜
5823,藏品材质,铜
5824,藏品材质,纸
5825,藏品材质,石
5826,藏品材质,纸
5827,藏品材质,纸
5828,藏品材质,纸
5829,藏品材质,纸
5830,藏品材质,宝玉石
5831,藏品材质,纸
5832,藏品材质,纸
5833,藏品材质,丝
5834,藏品材质,纸
5835,藏品材质,铜
5836,藏品材质,"铜,金"
5837,藏品材质,宝玉石
5838,藏品材质,木
5839,藏品材质,瓷
5840,藏品材质,铜
5841,藏品材质,瓷
5842,藏品材质,宝玉石
5843,藏品材质,宝玉石
5844,藏品材质,宝玉石
5845,藏品材质,铜
5846,藏品材质,铜
5847,藏品材质,铜
5848,藏品材质,纸
5849,藏品材质,纸
5850,藏品材质,纸
5851,藏品材质,纸
5852,藏品材质,宝玉石
5853,藏品材质,纸
5854,藏品材质,石
5855,藏品材质,铜
5856,藏品材质,铜
5857,藏品材质,宝玉石
5858,藏品材质,木
5859,藏品材质,瓷
5860,藏品材质,铜
5861,藏品材质,纸
5862,藏品材质,宝玉石
5863,藏品材质,宝玉石
5864,藏品材质,纸
5865,藏品材质,铜
5866,藏品材质,铜
5867,藏品材质,纸
5868,藏品材质,纸
5869,藏品材质,纸
5870,藏品材质,宝玉石
5871,藏品材质,纸
5872,藏品材质,纸
5873,藏品材质,石
5874,藏品材质,纸
5875,藏品材质,铜
5876,藏品材质,"铜,金"
5877,藏品材质,宝玉石
5878,藏品材质,竹
5879,藏品材质,铜
5880,藏品材质,玻璃
5881,藏品材质,宝玉石
5882,藏品材质,宝玉石
5883,藏品材质,纸
5884,藏品材质,铜
5885,藏品材质,纸
5886,藏品材质,纸
5887,藏品材质,纸
5888,藏品材质,纸
5889,藏品材质,宝玉石
5890,藏品材质,纸
5891,藏品材质,纸
5892,藏品材质,石
5893,藏品材质,纸
5894,藏品材质,铜
5895,藏品材质,铜
5896,藏品材质,铜
5897,藏品材质,宝玉石
5898,藏品材质,铜
5899,藏品材质,瓷
5900,藏品材质,铜
5901,藏品材质,纸
5902,藏品材质,宝玉石
5903,藏品材质,宝玉石
5904,藏品材质,纸
5905,藏品材质,"木,棉麻纤维,铁,铜,宝玉石,金"
5906,藏品材质,铜
5907,藏品材质,其他有机质
5908,藏品材质,其他有机质
5909,藏品材质,纸
5910,藏品材质,纸
5911,藏品材质,银
5912,藏品材质,纸
5913,藏品材质,纸
5914,藏品材质,宝玉石
5915,藏品材质,纸
5916,藏品材质,纸
5917,藏品材质,石
5918,藏品材质,纸
5919,藏品材质,铜
5920,藏品材质,铜
5921,藏品材质,铜
5922,藏品材质,铜
5923,藏品材质,铜
5924,藏品材质,宝玉石
5925,藏品材质,木
5926,藏品材质,铜
5927,藏品材质,瓷
5928,藏品材质,铜
5929,藏品材质,宝玉石
5930,藏品材质,宝玉石
5931,藏品材质,纸
5932,藏品材质,瓷
5933,藏品材质,瓷
5934,藏品材质,"皮革,铁,铜"
5935,藏品材质,铜
5936,藏品材质,纸
5937,藏品材质,纸
5938,藏品材质,宝玉石
5939,藏品材质,纸
5940,藏品材质,纸
5941,藏品材质,石
5942,藏品材质,纸
5943,藏品材质,铜
5944,藏品材质,"铜,金"
5945,藏品材质,铜
5946,藏品材质,宝玉石
5947,藏品材质,木
5948,藏品材质,泥
5949,藏品材质,铜
5950,藏品材质,瓷
5951,藏品材质,"铜,其他无机质"
5952,藏品材质,宝玉石
5953,藏品材质,竹
5954,藏品材质,纸
5955,藏品材质,铜
5956,藏品材质,纸
5957,藏品材质,丝
5958,藏品材质,纸
5959,藏品材质,宝玉石
5960,藏品材质,纸
5961,藏品材质,纸
5962,藏品材质,石
5963,藏品材质,纸
5964,藏品材质,铜
5965,藏品材质,"铜,金"
5966,藏品材质,宝玉石
5967,藏品材质,石
5968,藏品材质,泥
5969,藏品材质,铜
5970,藏品材质,瓷
5971,藏品材质,宝玉石
5972,藏品材质,宝玉石
5973,藏品材质,"木,竹"
5974,藏品材质,纸
5975,藏品材质,铜
5976,藏品材质,丝
5977,藏品材质,纸
5978,藏品材质,宝玉石
5979,藏品材质,纸
5980,藏品材质,纸
5981,藏品材质,石
5982,藏品材质,纸
5983,藏品材质,"铜,金"
5984,藏品材质,"铜,金"
5985,藏品材质,宝玉石
5986,藏品材质,石
5987,藏品材质,泥
5988,藏品材质,铜
5989,藏品材质,瓷
5990,藏品材质,宝玉石
5991,藏品材质,宝玉石
5992,藏品材质,其他植物质
5993,藏品材质,纸
5994,藏品材质,瓷
5995,藏品材质,"木,皮革,铁,银"
5996,藏品材质,铜
5997,藏品材质,纸
5998,藏品材质,丝
5999,藏品材质,纸
6000,藏品材质,纸
6001,藏品材质,宝玉石
6002,藏品材质,纸
6003,藏品材质,纸
6004,藏品材质,石
6005,藏品材质,纸
6006,藏品材质,铜
6007,藏品材质,"铜,金"
6008,藏品材质,铜
6009,藏品材质,宝玉石
6010,藏品材质,石
6011,藏品材质,泥
6012,藏品材质,铜
6013,藏品材质,瓷
6014,藏品材质,宝玉石
6015,藏品材质,宝玉石
6016,藏品材质,木
6017,藏品材质,铜
6018,藏品材质,纸
6019,藏品材质,瓷
6020,藏品材质,铜
6021,藏品材质,纸
6022,藏品材质,纸
6023,藏品材质,纸
6024,藏品材质,纸
6025,藏品材质,宝玉石
6026,藏品材质,纸
6027,藏品材质,石
6028,藏品材质,瓷
6029,藏品材质,纸
6030,藏品材质,"铜,金"
6031,藏品材质,铜
6032,藏品材质,宝玉石
6033,藏品材质,石
6034,藏品材质,泥
6035,藏品材质,铜
6036,藏品材质,宝玉石
6037,藏品材质,宝玉石
6038,藏品材质,木
6039,藏品材质,纸
6040,藏品材质,铜
6041,藏品材质,丝
6042,藏品材质,宝玉石
6043,藏品材质,纸
6044,藏品材质,石
6045,藏品材质,纸
6046,藏品材质,铜
6047,藏品材质,铜
6048,藏品材质,宝玉石
6049,藏品材质,石
6050,藏品材质,瓷
6051,藏品材质,铜
6052,藏品材质,瓷
6053,藏品材质,宝玉石
6054,藏品材质,木
6055,藏品材质,纸
6056,藏品材质,瓷
6057,藏品材质,铜
6058,藏品材质,纸
6059,藏品材质,瓷
6060,藏品材质,宝玉石
6061,藏品材质,纸
6062,藏品材质,纸
6063,藏品材质,石
6064,藏品材质,纸
6065,藏品材质,铜
6066,藏品材质,铜
6067,藏品材质,宝玉石
6068,藏品材质,瓷
6069,藏品材质,铜
6070,藏品材质,瓷
6071,藏品材质,宝玉石
6072,藏品材质,竹
6073,藏品材质,纸
6074,藏品材质,"铁,银"
6075,藏品材质,铜
6076,藏品材质,纸
6077,藏品材质,纸
6078,藏品材质,瓷
6079,藏品材质,瓷
6080,藏品材质,纸
6081,藏品材质,纸
6082,藏品材质,宝玉石
6083,藏品材质,纸
6084,藏品材质,纸
6085,藏品材质,石
6086,藏品材质,铜
6087,藏品材质,铜
6088,藏品材质,宝玉石
6089,藏品材质,瓷
6090,藏品材质,铜
6091,藏品材质,瓷
6092,藏品材质,宝玉石
6093,藏品材质,宝玉石
6094,藏品材质,竹
6095,藏品材质,纸
6096,藏品材质,铜
6097,藏品材质,铜
6098,藏品材质,纸
6099,藏品材质,瓷
6100,藏品材质,铜
6101,藏品材质,瓷
6102,藏品材质,丝
6103,藏品材质,丝
6104,藏品材质,宝玉石
6105,藏品材质,纸
6106,藏品材质,纸
6107,藏品材质,纸
6108,藏品材质,石
6109,藏品材质,宝玉石
6110,藏品材质,铜
6111,藏品材质,铜
6112,藏品材质,宝玉石
6113,藏品材质,瓷
6114,藏品材质,铜
6115,藏品材质,瓷
6116,藏品材质,宝玉石
6117,藏品材质,宝玉石
6118,藏品材质,宝玉石
6119,藏品材质,宝玉石
6120,藏品材质,竹
6121,藏品材质,纸
6122,藏品材质,瓷
6123,藏品材质,铜
6124,藏品材质,纸
6125,藏品材质,纸
6126,藏品材质,纸
6127,藏品材质,纸
6128,藏品材质,宝玉石
6129,藏品材质,纸
6130,藏品材质,纸
6131,藏品材质,纸
6132,藏品材质,石
6133,藏品材质,石
6134,藏品材质,铜
6135,藏品材质,宝玉石
6136,藏品材质,铜
6137,藏品材质,瓷
6138,藏品材质,铜
6139,藏品材质,瓷
6140,藏品材质,宝玉石
6141,藏品材质,宝玉石
6142,藏品材质,宝玉石
6143,藏品材质,宝玉石
6144,藏品材质,竹
6145,藏品材质,纸
6146,藏品材质,瓷
6147,藏品材质,铜
6148,藏品材质,纸
6149,藏品材质,丝
6150,藏品材质,瓷
6151,藏品材质,瓷
6152,藏品材质,纸
6153,藏品材质,纸
6154,藏品材质,宝玉石
6155,藏品材质,纸
6156,藏品材质,纸
6157,藏品材质,石
6158,藏品材质,木
6159,藏品材质,铜
6160,藏品材质,铜
6161,藏品材质,铜
6162,藏品材质,宝玉石
6163,藏品材质,瓷
6164,藏品材质,铜
6165,藏品材质,瓷
6166,藏品材质,宝玉石
6167,藏品材质,宝玉石
6168,藏品材质,骨角牙
6169,藏品材质,瓷
6170,藏品材质,铜
6171,藏品材质,纸
6172,藏品材质,丝
6173,藏品材质,瓷
6174,藏品材质,瓷
6175,藏品材质,纸
6176,藏品材质,纸
6177,藏品材质,宝玉石
6178,藏品材质,纸
6179,藏品材质,纸
6180,藏品材质,石
6181,藏品材质,铜
6182,藏品材质,铜
6183,藏品材质,宝玉石
6184,藏品材质,铜
6185,藏品材质,瓷
6186,藏品材质,宝玉石
6187,藏品材质,宝玉石
6188,藏品材质,宝玉石
6189,藏品材质,骨角牙
6190,藏品材质,纸
6191,藏品材质,铜
6192,藏品材质,纸
6193,藏品材质,丝
6194,藏品材质,瓷
6195,藏品材质,瓷
6196,藏品材质,纸
6197,藏品材质,宝玉石
6198,藏品材质,纸
6199,藏品材质,纸
6200,藏品材质,竹
6201,藏品材质,石
6202,藏品材质,铜
6203,藏品材质,铜
6204,藏品材质,宝玉石
6205,藏品材质,铜
6206,藏品材质,铜
6207,藏品材质,纸
6208,藏品材质,宝玉石
6209,藏品材质,宝玉石
6210,藏品材质,宝玉石
6211,藏品材质,骨角牙
6212,藏品材质,铜
6213,藏品材质,丝
6214,藏品材质,瓷
6215,藏品材质,纸
6216,藏品材质,宝玉石
6217,藏品材质,纸
6218,藏品材质,纸
6219,藏品材质,纸
6220,藏品材质,石
6221,藏品材质,铜
6222,藏品材质,铜
6223,藏品材质,宝玉石
6224,藏品材质,铜
6225,藏品材质,"其他植物质,其他有机质"
6226,藏品材质,宝玉石
6227,藏品材质,木
6228,藏品材质,纸
6229,藏品材质,瓷
6230,藏品材质,铜
6231,藏品材质,纸
6232,藏品材质,纸
6233,藏品材质,瓷
6234,藏品材质,瓷
6235,藏品材质,纸
6236,藏品材质,宝玉石
6237,藏品材质,纸
6238,藏品材质,纸
6239,藏品材质,纸
6240,藏品材质,石
6241,藏品材质,铜
6242,藏品材质,铜
6243,藏品材质,宝玉石
6244,藏品材质,铜
6245,藏品材质,铜
6246,藏品材质,宝玉石
6247,藏品材质,宝玉石
6248,藏品材质,宝玉石
6249,藏品材质,木
6250,藏品材质,瓷
6251,藏品材质,铜
6252,藏品材质,瓷
6253,藏品材质,纸
6254,藏品材质,宝玉石
6255,藏品材质,纸
6256,藏品材质,纸
6257,藏品材质,纸
6258,藏品材质,石
6259,藏品材质,铜
6260,藏品材质,铜
6261,藏品材质,宝玉石
6262,藏品材质,铜
6263,藏品材质,铜
6264,藏品材质,瓷
6265,藏品材质,其他有机质
6266,藏品材质,纸
6267,藏品材质,宝玉石
6268,藏品材质,宝玉石
6269,藏品材质,宝玉石
6270,藏品材质,木
6271,藏品材质,纸
6272,藏品材质,瓷
6273,藏品材质,铜
6274,藏品材质,"木,宝玉石"
6275,藏品材质,丝
6276,藏品材质,瓷
6277,藏品材质,纸
6278,藏品材质,宝玉石
6279,藏品材质,纸
6280,藏品材质,纸
6281,藏品材质,纸
6282,藏品材质,石
6283,藏品材质,木
6284,藏品材质,纸
6285,藏品材质,铜
6286,藏品材质,"铜,金"
6287,藏品材质,铜
6288,藏品材质,宝玉石
6289,藏品材质,铜
6290,藏品材质,纸
6291,藏品材质,宝玉石
6292,藏品材质,宝玉石
6293,藏品材质,宝玉石
6294,藏品材质,骨角牙
6295,藏品材质,瓷
6296,藏品材质,铜
6297,藏品材质,纸
6298,藏品材质,丝
6299,藏品材质,纸
6300,藏品材质,纸
6301,藏品材质,宝玉石
6302,藏品材质,纸
6303,藏品材质,纸
6304,藏品材质,纸
6305,藏品材质,石
6306,藏品材质,铜
6307,藏品材质,"铜,金"
6308,藏品材质,铜
6309,藏品材质,"铜,金"
6310,藏品材质,宝玉石
6311,藏品材质,铜
6312,藏品材质,铜
6313,藏品材质,纸
6314,藏品材质,宝玉石
6315,藏品材质,宝玉石
6316,藏品材质,宝玉石
6317,藏品材质,石
6318,藏品材质,骨角牙
6319,藏品材质,瓷
6320,藏品材质,铜
6321,藏品材质,铜
6322,藏品材质,纸
6323,藏品材质,丝
6324,藏品材质,瓷
6325,藏品材质,纸
6326,藏品材质,宝玉石
6327,藏品材质,纸
6328,藏品材质,纸
6329,藏品材质,石
6330,藏品材质,"铜,金"
6331,藏品材质,铜
6332,藏品材质,"铜,金"
6333,藏品材质,砖瓦
6334,藏品材质,宝玉石
6335,藏品材质,铜
6336,藏品材质,铜
6337,藏品材质,瓷
6338,藏品材质,"木,其他有机质"
6339,藏品材质,丝
6340,藏品材质,宝玉石
6341,藏品材质,宝玉石
6342,藏品材质,宝玉石
6343,藏品材质,木
6344,藏品材质,铜
6345,藏品材质,铜
6346,藏品材质,纸
6347,藏品材质,瓷
6348,藏品材质,瓷
6349,藏品材质,纸
6350,藏品材质,宝玉石
6351,藏品材质,纸
6352,藏品材质,丝
6353,藏品材质,纸
6354,藏品材质,石
6355,藏品材质,铜
6356,藏品材质,"铜,金"
6357,藏品材质,铜
6358,藏品材质,砖瓦
6359,藏品材质,铜
6360,藏品材质,铜
6361,藏品材质,瓷
6362,藏品材质,"木,其他有机质"
6363,藏品材质,纸
6364,藏品材质,宝玉石
6365,藏品材质,宝玉石
6366,藏品材质,宝玉石
6367,藏品材质,骨角牙
6368,藏品材质,纸
6369,藏品材质,铜
6370,藏品材质,纸
6371,藏品材质,纸
6372,藏品材质,纸
6373,藏品材质,纸
6374,藏品材质,宝玉石
6375,藏品材质,纸
6376,藏品材质,纸
6377,藏品材质,石
6378,藏品材质,铜
6379,藏品材质,铜
6380,藏品材质,"铜,金"
6381,藏品材质,砖瓦
6382,藏品材质,宝玉石
6383,藏品材质,铜
6384,藏品材质,瓷
6385,藏品材质,"棉麻纤维,其他动物质,其他有机质"
6386,藏品材质,纸
6387,藏品材质,宝玉石
6388,藏品材质,宝玉石
6389,藏品材质,宝玉石
6390,藏品材质,骨角牙
6391,藏品材质,铜
6392,藏品材质,纸
6393,藏品材质,纸
6394,藏品材质,纸
6395,藏品材质,丝
6396,藏品材质,宝玉石
6397,藏品材质,纸
6398,藏品材质,丝
6399,藏品材质,纸
6400,藏品材质,石
6401,藏品材质,"铜,金"
6402,藏品材质,"铜,金"
6403,藏品材质,铜
6404,藏品材质,瓷
6405,藏品材质,铜
6406,藏品材质,瓷
6407,藏品材质,纸
6408,藏品材质,宝玉石
6409,藏品材质,宝玉石
6410,藏品材质,宝玉石
6411,藏品材质,骨角牙
6412,藏品材质,纸
6413,藏品材质,铜
6414,藏品材质,铜
6415,藏品材质,纸
6416,藏品材质,纸
6417,藏品材质,丝
6418,藏品材质,铜
6419,藏品材质,纸
6420,藏品材质,宝玉石
6421,藏品材质,丝
6422,藏品材质,纸
6423,藏品材质,纸
6424,藏品材质,石
6425,藏品材质,"木,其他有机质,玻璃"
6426,藏品材质,铜
6427,藏品材质,铜
6428,藏品材质,铜
6429,藏品材质,宝玉石
6430,藏品材质,铜
6431,藏品材质,铜
6432,藏品材质,银
6433,藏品材质,瓷
6434,藏品材质,丝
6435,藏品材质,宝玉石
6436,藏品材质,宝玉石
6437,藏品材质,铜
6438,藏品材质,纸
6439,藏品材质,丝
6440,藏品材质,"铜,金"
6441,藏品材质,瓷
6442,藏品材质,宝玉石
6443,藏品材质,纸
6444,藏品材质,纸
6445,藏品材质,石
6446,藏品材质,铜
6447,藏品材质,铜
6448,藏品材质,铜
