collectID,relationship,collectYear
12511,藏品年代,金
12512,藏品年代,金
12513,藏品年代,金
12514,藏品年代,金
12515,藏品年代,金
12516,藏品年代,辽
12517,藏品年代,金
12518,藏品年代,金
12519,藏品年代,金
12520,藏品年代,金
12521,藏品年代,金
12522,藏品年代,金
12523,藏品年代,金
12524,藏品年代,辽
12525,藏品年代,金
12526,藏品年代,金
12527,藏品年代,金
12528,藏品年代,金
12529,藏品年代,金
12530,藏品年代,金
12531,藏品年代,金
12532,藏品年代,金
12533,藏品年代,金
12534,藏品年代,金
12535,藏品年代,金
12536,藏品年代,金
12537,藏品年代,金
12538,藏品年代,金
12539,藏品年代,金
12540,藏品年代,金
12541,藏品年代,金
12542,藏品年代,金
12543,藏品年代,金
12544,藏品年代,金
12545,藏品年代,金
12546,藏品年代,金
12547,藏品年代,金
12548,藏品年代,金
12549,藏品年代,金
12550,藏品年代,金
12551,藏品年代,金
12552,藏品年代,金
12553,藏品年代,金
12554,藏品年代,辽
12555,藏品年代,金
12556,藏品年代,金
12557,藏品年代,金
12558,藏品年代,金
12559,藏品年代,金
12560,藏品年代,金
12561,藏品年代,金
12562,藏品年代,金
12563,藏品年代,金
12564,藏品年代,金
12565,藏品年代,金
12566,藏品年代,金
12567,藏品年代,金
12568,藏品年代,金
12569,藏品年代,金
12570,藏品年代,金
12571,藏品年代,金
12572,藏品年代,金
12573,藏品年代,金
12574,藏品年代,金
12575,藏品年代,金
12576,藏品年代,辽
12577,藏品年代,金
12578,藏品年代,金
12579,藏品年代,金
12580,藏品年代,金
12581,藏品年代,金
12582,藏品年代,金
12583,藏品年代,金
12584,藏品年代,金
12585,藏品年代,金
12586,藏品年代,金
12587,藏品年代,金
12588,藏品年代,金
12589,藏品年代,金
12590,藏品年代,金
12591,藏品年代,金
12592,藏品年代,金
12593,藏品年代,金
12594,藏品年代,金
12595,藏品年代,金
12596,藏品年代,金
12597,藏品年代,金
12598,藏品年代,金
12599,藏品年代,金
12600,藏品年代,金
12601,藏品年代,金
12602,藏品年代,金
12603,藏品年代,金
12604,藏品年代,金
12605,藏品年代,辽
12606,藏品年代,金
12607,藏品年代,辽
12608,藏品年代,金
12609,藏品年代,辽
12610,藏品年代,金
12611,藏品年代,金
12612,藏品年代,辽
12613,藏品年代,金
12614,藏品年代,金
12615,藏品年代,金
12616,藏品年代,金
12617,藏品年代,金
12618,藏品年代,辽
12619,藏品年代,金
12620,藏品年代,金
12621,藏品年代,金
12622,藏品年代,金
12623,藏品年代,金
12624,藏品年代,金
12625,藏品年代,金
12626,藏品年代,金
12627,藏品年代,金
12628,藏品年代,金
12629,藏品年代,金
12630,藏品年代,金
12631,藏品年代,金
12632,藏品年代,金
12633,藏品年代,金
12634,藏品年代,金
12635,藏品年代,金
12636,藏品年代,金
12637,藏品年代,金
12638,藏品年代,金
12639,藏品年代,金
12640,藏品年代,金
12641,藏品年代,金
12642,藏品年代,金
12643,藏品年代,金
12644,藏品年代,金
12645,藏品年代,金
12646,藏品年代,金
12647,藏品年代,金
12648,藏品年代,金
12649,藏品年代,金
12650,藏品年代,金
12651,藏品年代,金
12652,藏品年代,金
12653,藏品年代,金
12654,藏品年代,金
12655,藏品年代,金
12656,藏品年代,金
12657,藏品年代,辽
12658,藏品年代,金
12659,藏品年代,金
12660,藏品年代,金
12661,藏品年代,金
12662,藏品年代,金
12663,藏品年代,金
12664,藏品年代,辽
12665,藏品年代,金
12666,藏品年代,金
12667,藏品年代,金
12668,藏品年代,金
12669,藏品年代,金
12670,藏品年代,辽
12671,藏品年代,金
12672,藏品年代,金
12673,藏品年代,金
12674,藏品年代,金
12675,藏品年代,金
12676,藏品年代,金
12677,藏品年代,金
12678,藏品年代,金
12679,藏品年代,金
12680,藏品年代,金
12681,藏品年代,金
12682,藏品年代,辽
12683,藏品年代,金
12684,藏品年代,金
12685,藏品年代,金
12686,藏品年代,金
12687,藏品年代,金
12688,藏品年代,金
12689,藏品年代,辽
12690,藏品年代,金
12691,藏品年代,金
12692,藏品年代,金
12693,藏品年代,金
12694,藏品年代,金
12695,藏品年代,金
12696,藏品年代,辽
12697,藏品年代,辽
12698,藏品年代,金
12699,藏品年代,金
12700,藏品年代,金
12701,藏品年代,金
12702,藏品年代,金
12703,藏品年代,辽
12704,藏品年代,金
12705,藏品年代,辽
12706,藏品年代,金
12707,藏品年代,金
12708,藏品年代,金
12709,藏品年代,金
12710,藏品年代,金
12711,藏品年代,金
12712,藏品年代,金
12713,藏品年代,金
12714,藏品年代,金
12715,藏品年代,金
12716,藏品年代,金
12717,藏品年代,金
12718,藏品年代,金
12719,藏品年代,辽
12720,藏品年代,金
12721,藏品年代,金
12722,藏品年代,金
12723,藏品年代,金
12724,藏品年代,金
12725,藏品年代,金
12726,藏品年代,辽
12727,藏品年代,金
12728,藏品年代,辽
12729,藏品年代,金
12730,藏品年代,金
12731,藏品年代,金
12732,藏品年代,金
12733,藏品年代,辽
12734,藏品年代,金
12735,藏品年代,金
12736,藏品年代,辽
12737,藏品年代,辽
12738,藏品年代,金
12739,藏品年代,金
12740,藏品年代,金
12741,藏品年代,金
12742,藏品年代,辽
12743,藏品年代,金
12744,藏品年代,金
12745,藏品年代,辽
12746,藏品年代,金
12747,藏品年代,金
12748,藏品年代,金
12749,藏品年代,金
12750,藏品年代,金
12751,藏品年代,辽
12752,藏品年代,金
12753,藏品年代,辽
12754,藏品年代,金
12755,藏品年代,金
12756,藏品年代,金
12757,藏品年代,金
12758,藏品年代,辽
12759,藏品年代,金
12760,藏品年代,金
12761,藏品年代,金
12762,藏品年代,金
12763,藏品年代,金
12764,藏品年代,金
12765,藏品年代,金
12766,藏品年代,金
12767,藏品年代,金
12768,藏品年代,金
12769,藏品年代,金
12770,藏品年代,金
12771,藏品年代,辽
12772,藏品年代,金
12773,藏品年代,金
12774,藏品年代,金
12775,藏品年代,金
12776,藏品年代,金
12777,藏品年代,金
12778,藏品年代,金
12779,藏品年代,金
12780,藏品年代,金
12781,藏品年代,金
12782,藏品年代,金
12783,藏品年代,金
12784,藏品年代,金
12785,藏品年代,金
12786,藏品年代,金
12787,藏品年代,金
12788,藏品年代,金
12789,藏品年代,金
12790,藏品年代,金
12791,藏品年代,金
12792,藏品年代,金
12793,藏品年代,金
12794,藏品年代,金
12795,藏品年代,金
12796,藏品年代,金
12797,藏品年代,金
12798,藏品年代,金
12799,藏品年代,金
12800,藏品年代,金
12801,藏品年代,金
12802,藏品年代,金
12803,藏品年代,金
12804,藏品年代,金
12805,藏品年代,金
12806,藏品年代,金
12807,藏品年代,金
12808,藏品年代,金
12809,藏品年代,金
12810,藏品年代,金
12811,藏品年代,金
12812,藏品年代,金
12813,藏品年代,金
12814,藏品年代,辽
12815,藏品年代,金
12816,藏品年代,金
12817,藏品年代,金
12818,藏品年代,金
12819,藏品年代,金
12820,藏品年代,金
12821,藏品年代,金
12822,藏品年代,金
12823,藏品年代,金
12824,藏品年代,金
12825,藏品年代,金
12826,藏品年代,金
12827,藏品年代,金
12828,藏品年代,金
12829,藏品年代,金
12830,藏品年代,辽
12831,藏品年代,金
12832,藏品年代,金
12833,藏品年代,金
12834,藏品年代,金
12835,藏品年代,金
12836,藏品年代,金
12837,藏品年代,辽
12838,藏品年代,金
12839,藏品年代,金
12840,藏品年代,金
12841,藏品年代,金
12842,藏品年代,金
12843,藏品年代,金
12844,藏品年代,辽
12845,藏品年代,金
12846,藏品年代,金
12847,藏品年代,金
12848,藏品年代,金
12849,藏品年代,金
12850,藏品年代,金
12851,藏品年代,金
12852,藏品年代,辽
12853,藏品年代,金
12854,藏品年代,金
12855,藏品年代,金
12856,藏品年代,金
12857,藏品年代,辽
12858,藏品年代,金
12859,藏品年代,金
12860,藏品年代,辽
12861,藏品年代,金
12862,藏品年代,金
12863,藏品年代,金
12864,藏品年代,金
12865,藏品年代,金
12866,藏品年代,辽
12867,藏品年代,金
12868,藏品年代,金
12869,藏品年代,金
12870,藏品年代,金
12871,藏品年代,金
12872,藏品年代,辽
12873,藏品年代,金
12874,藏品年代,金
12875,藏品年代,金
12876,藏品年代,金
12877,藏品年代,金
12878,藏品年代,金
12879,藏品年代,辽
12880,藏品年代,金
12881,藏品年代,金
12882,藏品年代,金
12883,藏品年代,金
12884,藏品年代,金
12885,藏品年代,辽
12886,藏品年代,金
12887,藏品年代,金
12888,藏品年代,金
12889,藏品年代,金
12890,藏品年代,金
12891,藏品年代,金
12892,藏品年代,辽
12893,藏品年代,金
12894,藏品年代,金
12895,藏品年代,金
12896,藏品年代,金
12897,藏品年代,金
12898,藏品年代,金
12899,藏品年代,金
12900,藏品年代,金
12901,藏品年代,金
12902,藏品年代,金
12903,藏品年代,金
12904,藏品年代,金
12905,藏品年代,金
12906,藏品年代,金
12907,藏品年代,金
12908,藏品年代,金
12909,藏品年代,金
12910,藏品年代,金
12911,藏品年代,金
12912,藏品年代,金
12913,藏品年代,金
12914,藏品年代,辽
12915,藏品年代,金
12916,藏品年代,金
12917,藏品年代,金
12918,藏品年代,金
12919,藏品年代,金
12920,藏品年代,金
12921,藏品年代,金
12922,藏品年代,金
12923,藏品年代,金
12924,藏品年代,金
12925,藏品年代,金
12926,藏品年代,金
12927,藏品年代,金
12928,藏品年代,金
12929,藏品年代,金
12930,藏品年代,金
12931,藏品年代,辽
12932,藏品年代,金
12933,藏品年代,金
12934,藏品年代,金
12935,藏品年代,金
12936,藏品年代,金
12937,藏品年代,金
12938,藏品年代,金
12939,藏品年代,金
12940,藏品年代,辽
12941,藏品年代,金
12942,藏品年代,金
12943,藏品年代,金
12944,藏品年代,金
12945,藏品年代,辽
12946,藏品年代,金
12947,藏品年代,金
12948,藏品年代,金
12949,藏品年代,金
12950,藏品年代,金
12951,藏品年代,金
12952,藏品年代,金
12953,藏品年代,金
12954,藏品年代,金
12955,藏品年代,金
12956,藏品年代,金
12957,藏品年代,金
12958,藏品年代,金
12959,藏品年代,金
12960,藏品年代,金
12961,藏品年代,辽
12962,藏品年代,金
12963,藏品年代,金
12964,藏品年代,金
12965,藏品年代,金
12966,藏品年代,金
12967,藏品年代,金
12968,藏品年代,金
12969,藏品年代,金
12970,藏品年代,金
12971,藏品年代,金
12972,藏品年代,金
12973,藏品年代,金
12974,藏品年代,金
12975,藏品年代,金
12976,藏品年代,金
12977,藏品年代,金
12978,藏品年代,金
12979,藏品年代,金
12980,藏品年代,金
12981,藏品年代,金
12982,藏品年代,金
12983,藏品年代,金
12984,藏品年代,金
12985,藏品年代,金
12986,藏品年代,金
12987,藏品年代,金
12988,藏品年代,金
12989,藏品年代,金
12990,藏品年代,金
12991,藏品年代,金
12992,藏品年代,辽
12993,藏品年代,金
12994,藏品年代,金
12995,藏品年代,金
12996,藏品年代,金
12997,藏品年代,金
12998,藏品年代,金
12999,藏品年代,金
13000,藏品年代,金
13001,藏品年代,金
13002,藏品年代,金
13003,藏品年代,辽
13004,藏品年代,金
13005,藏品年代,金
13006,藏品年代,金
13007,藏品年代,金
13008,藏品年代,金
13009,藏品年代,金
13010,藏品年代,金
13011,藏品年代,金
13012,藏品年代,金
13013,藏品年代,金
13014,藏品年代,金
13015,藏品年代,金
13016,藏品年代,金
13017,藏品年代,金
13018,藏品年代,金
13019,藏品年代,金
13020,藏品年代,辽
13021,藏品年代,金
13022,藏品年代,金
13023,藏品年代,金
13024,藏品年代,金
13025,藏品年代,金
13026,藏品年代,金
13027,藏品年代,金
13028,藏品年代,金
13029,藏品年代,辽
13030,藏品年代,金
13031,藏品年代,金
13032,藏品年代,金
13033,藏品年代,金
13034,藏品年代,金
13035,藏品年代,金
13036,藏品年代,金
13037,藏品年代,金
13038,藏品年代,金
13039,藏品年代,金
13040,藏品年代,金
13041,藏品年代,金
13042,藏品年代,金
13043,藏品年代,金
13044,藏品年代,金
13045,藏品年代,金
13046,藏品年代,金
13047,藏品年代,金
13048,藏品年代,金
13049,藏品年代,金
13050,藏品年代,金
13051,藏品年代,金
13052,藏品年代,金
13053,藏品年代,金
13054,藏品年代,金
13055,藏品年代,金
13056,藏品年代,金
13057,藏品年代,金
13058,藏品年代,金
13059,藏品年代,金
13060,藏品年代,金
13061,藏品年代,金
13062,藏品年代,金
13063,藏品年代,金
13064,藏品年代,金
13065,藏品年代,辽
13066,藏品年代,金
13067,藏品年代,金
13068,藏品年代,金
13069,藏品年代,金
13070,藏品年代,辽
13071,藏品年代,金
13072,藏品年代,金
13073,藏品年代,金
13074,藏品年代,金
13075,藏品年代,金
13076,藏品年代,金
13077,藏品年代,金
13078,藏品年代,金
13079,藏品年代,金
13080,藏品年代,金
13081,藏品年代,金
13082,藏品年代,金
13083,藏品年代,金
13084,藏品年代,金
13085,藏品年代,金
13086,藏品年代,金
13087,藏品年代,金
13088,藏品年代,金
13089,藏品年代,金
13090,藏品年代,金
13091,藏品年代,金
13092,藏品年代,金
13093,藏品年代,金
13094,藏品年代,金
13095,藏品年代,金
13096,藏品年代,金
13097,藏品年代,金
13098,藏品年代,金
13099,藏品年代,金
13100,藏品年代,金
13101,藏品年代,金
13102,藏品年代,金
13103,藏品年代,金
13104,藏品年代,金
13105,藏品年代,金
13106,藏品年代,金
13107,藏品年代,金
13108,藏品年代,辽
13109,藏品年代,金
13110,藏品年代,金
13111,藏品年代,金
13112,藏品年代,金
13113,藏品年代,金
13114,藏品年代,金
13115,藏品年代,金
13116,藏品年代,金
13117,藏品年代,金
13118,藏品年代,金
13119,藏品年代,金
13120,藏品年代,金
13121,藏品年代,金
13122,藏品年代,金
13123,藏品年代,金
13124,藏品年代,金
13125,藏品年代,金
13126,藏品年代,金
13127,藏品年代,金
13128,藏品年代,辽
13129,藏品年代,金
13130,藏品年代,金
13131,藏品年代,金
13132,藏品年代,金
